"zcta","county","city","state","business_name","business_type","num_employees","years_in_operation","dataset"
"11166","11843","Fox Hollow","PA","Business 7410","Gas Station",58,17,"NETS"
"11166","11843","Fox Hollow","PA","Business 9371","Grocery Store",79,21,"NETS"
"11166","11843","Fox Hollow","PA","Business 5068","Hardware Store",87,16,"NETS"
"35046","11359","Silverstone Ridge","PA","Business 6337","Restaurant",37,4,"NETS"
"35046","11359","Silverstone Ridge","PA","Business 277","Pharmacy",52,14,"NETS"
"35046","11359","Silverstone Ridge","PA","Business 1891","Pharmacy",60,16,"NETS"
"35046","11359","Silverstone Ridge","PA","Business 8471","Gas Station",74,29,"NETS"
"35046","11359","Silverstone Ridge","PA","Business 6844","Restaurant",80,18,"NETS"
"95455","11785","Liberty Meadows","PA","Business 3758","Pharmacy",17,22,"NETS"
"95455","11785","Liberty Meadows","PA","Business 2836","Restaurant",76,4,"NETS"
"95455","11785","Liberty Meadows","PA","Business 562","Electronics Store",12,9,"NETS"
"95455","11785","Liberty Meadows","PA","Business 5216","Electronics Store",61,17,"NETS"
"95455","11785","Liberty Meadows","PA","Business 9991","Grocery Store",24,6,"NETS"
"16322","11836",,"PA","Business 1227","Pharmacy",48,13,"NETS"
"16322","11836",,"PA","Business 5245","Pharmacy",62,25,"NETS"
"16322","11836",,"PA","Business 486","Gas Station",36,5,"NETS"
"16322","11836",,"PA","Business 4281","Restaurant",4,6,"NETS"
"42611","11763","Everwood Springs","PA","Business 6128","Clothing Store",78,23,"NETS"
"42611","11763","Everwood Springs","PA","Business 5838","Clothing Store",90,30,"NETS"
"42611","11763","Everwood Springs","PA","Business 2383","Gas Station",44,28,"NETS"
"42611","11763","Everwood Springs","PA","Business 4218","Pharmacy",11,4,"NETS"
"42611","11763","Everwood Springs","PA","Business 5191","Hardware Store",1,15,"NETS"
"39155","11860",,"PA","Business 4671","Clothing Store",64,28,"NETS"
"39155","11860",,"PA","Business 8124","Grocery Store",24,24,"NETS"
"39155","11860",,"PA","Business 3975","Gas Station",10,19,"NETS"
"65854","11063",,"PA","Business 674","Electronics Store",86,30,"NETS"
"65854","11063",,"PA","Business 2370","Clothing Store",41,19,"NETS"
"01627","11124","Coppermill Valley","PA","Business 5496","Grocery Store",67,23,"NETS"
"01627","11124","Coppermill Valley","PA","Business 5098","Electronics Store",5,4,"NETS"
"01627","11124","Coppermill Valley","PA","Business 2458","Restaurant",1,4,"NETS"
"01627","11124","Coppermill Valley","PA","Business 9237","Pharmacy",66,17,"NETS"
"01627","11124","Coppermill Valley","PA","Business 6060","Pharmacy",10,23,"NETS"
"96703","11223",,"PA","Business 9141","Gas Station",63,13,"NETS"
"53391","11673",,"PA","Business 6514","Clothing Store",37,4,"NETS"
"53391","11673",,"PA","Business 9641","Hardware Store",70,15,"NETS"
"53391","11673",,"PA","Business 9597","Hardware Store",11,19,"NETS"
"53391","11673",,"PA","Business 7678","Clothing Store",33,9,"NETS"
"53391","11673",,"PA","Business 6516","Hardware Store",76,26,"NETS"
"32035","11555","Silverstone Ridge","PA","Business 7772","Gas Station",43,13,"NETS"
"32035","11555","Silverstone Ridge","PA","Business 646","Clothing Store",66,29,"NETS"
"32035","11555","Silverstone Ridge","PA","Business 9452","Electronics Store",64,11,"NETS"
"32035","11555","Silverstone Ridge","PA","Business 5537","Electronics Store",20,21,"NETS"
"32035","11555","Silverstone Ridge","PA","Business 7503","Restaurant",18,5,"NETS"
"32035","11555","Silverstone Ridge","PA","Business 4631","Electronics Store",45,7,"NETS"
"32035","11555","Silverstone Ridge","PA","Business 8809","Pharmacy",14,29,"NETS"
"32035","11555","Silverstone Ridge","PA","Business 644","Electronics Store",53,28,"NETS"
"32035","11555","Silverstone Ridge","PA","Business 6964","Gas Station",37,14,"NETS"
"75938","11481",,"PA","Business 5792","Grocery Store",70,30,"NETS"
"75938","11481",,"PA","Business 4719","Clothing Store",4,18,"NETS"
"75938","11481",,"PA","Business 7384","Gas Station",12,2,"NETS"
"75938","11481",,"PA","Business 5543","Pharmacy",27,29,"NETS"
"28613","11862",,"PA","Business 7675","Electronics Store",100,25,"NETS"
"28613","11862",,"PA","Business 183","Electronics Store",46,20,"NETS"
"28613","11862",,"PA","Business 2232","Gas Station",97,15,"NETS"
"28613","11862",,"PA","Business 5609","Clothing Store",31,8,"NETS"
"19586","11023","Fox Hollow","PA","Business 417","Hardware Store",72,14,"NETS"
"19586","11023","Fox Hollow","PA","Business 5719","Grocery Store",11,1,"NETS"
"19586","11023","Fox Hollow","PA","Business 9452","Hardware Store",4,5,"NETS"
"19586","11023","Fox Hollow","PA","Business 2101","Pharmacy",77,22,"NETS"
"19586","11023","Fox Hollow","PA","Business 5376","Electronics Store",56,8,"NETS"
"19586","11023","Fox Hollow","PA","Business 5023","Grocery Store",38,3,"NETS"
"19586","11023","Fox Hollow","PA","Business 4834","Restaurant",25,15,"NETS"
"19586","11023","Fox Hollow","PA","Business 1804","Pharmacy",78,18,"NETS"
"11735","11357","Everwood Springs","PA","Business 5239","Grocery Store",65,14,"NETS"
"11735","11357","Everwood Springs","PA","Business 567","Hardware Store",49,7,"NETS"
"11735","11357","Everwood Springs","PA","Business 2881","Clothing Store",50,14,"NETS"
"11735","11357","Everwood Springs","PA","Business 8627","Gas Station",88,19,"NETS"
"11735","11357","Everwood Springs","PA","Business 8163","Restaurant",86,12,"NETS"
"11735","11357","Everwood Springs","PA","Business 1529","Pharmacy",83,5,"NETS"
"11735","11357","Everwood Springs","PA","Business 9764","Clothing Store",84,7,"NETS"
"11735","11357","Everwood Springs","PA","Business 9361","Hardware Store",68,5,"NETS"
"11735","11357","Everwood Springs","PA","Business 3861","Gas Station",47,1,"NETS"
"77589","11977",,"PA","Business 9041","Gas Station",59,6,"NETS"
"77589","11977",,"PA","Business 1437","Hardware Store",8,14,"NETS"
"77589","11977",,"PA","Business 8275","Clothing Store",39,12,"NETS"
"77589","11977",,"PA","Business 5520","Hardware Store",3,19,"NETS"
"53971","11296","Liberty Meadows","PA","Business 1330","Clothing Store",88,20,"NETS"
"53971","11296","Liberty Meadows","PA","Business 6985","Clothing Store",20,27,"NETS"
"53971","11296","Liberty Meadows","PA","Business 4756","Grocery Store",83,14,"NETS"
"53971","11296","Liberty Meadows","PA","Business 8900","Restaurant",31,16,"NETS"
"53971","11296","Liberty Meadows","PA","Business 4527","Pharmacy",20,17,"NETS"
"40133","11785","Silverstone Ridge","PA","Business 8467","Restaurant",74,16,"NETS"
"40133","11785","Silverstone Ridge","PA","Business 4878","Grocery Store",33,18,"NETS"
"40133","11785","Silverstone Ridge","PA","Business 6104","Grocery Store",32,3,"NETS"
"40133","11785","Silverstone Ridge","PA","Business 9815","Grocery Store",61,29,"NETS"
"40133","11785","Silverstone Ridge","PA","Business 3159","Hardware Store",14,15,"NETS"
"40133","11785","Silverstone Ridge","PA","Business 2750","Clothing Store",68,30,"NETS"
"40133","11785","Silverstone Ridge","PA","Business 3963","Grocery Store",6,14,"NETS"
"23248","11964","Liberty Meadows","PA","Business 5024","Electronics Store",6,11,"NETS"
"23248","11964","Liberty Meadows","PA","Business 1589","Restaurant",80,1,"NETS"
"23248","11964","Liberty Meadows","PA","Business 4797","Restaurant",30,5,"NETS"
"23248","11964","Liberty Meadows","PA","Business 327","Restaurant",15,14,"NETS"
"23248","11964","Liberty Meadows","PA","Business 9239","Grocery Store",72,28,"NETS"
"23248","11964","Liberty Meadows","PA","Business 5728","Hardware Store",43,11,"NETS"
"23248","11964","Liberty Meadows","PA","Business 3777","Gas Station",40,21,"NETS"
"23248","11964","Liberty Meadows","PA","Business 8068","Restaurant",6,22,"NETS"
"23248","11964","Liberty Meadows","PA","Business 7735","Gas Station",60,1,"NETS"
"04968","11087","Liberty Meadows","PA","Business 9636","Restaurant",88,20,"NETS"
"04968","11087","Liberty Meadows","PA","Business 3125","Electronics Store",47,2,"NETS"
"04968","11087","Liberty Meadows","PA","Business 972","Gas Station",43,26,"NETS"
"04968","11087","Liberty Meadows","PA","Business 7746","Hardware Store",96,30,"NETS"
"04968","11087","Liberty Meadows","PA","Business 7139","Electronics Store",93,13,"NETS"
"04968","11087","Liberty Meadows","PA","Business 820","Electronics Store",89,22,"NETS"
"04968","11087","Liberty Meadows","PA","Business 2142","Grocery Store",40,8,"NETS"
"04968","11087","Liberty Meadows","PA","Business 4657","Electronics Store",41,21,"NETS"
"77872","11307","Everwood Springs","PA","Business 7561","Clothing Store",72,7,"NETS"
"77872","11307","Everwood Springs","PA","Business 1351","Grocery Store",75,13,"NETS"
"77872","11307","Everwood Springs","PA","Business 407","Hardware Store",14,6,"NETS"
"77872","11307","Everwood Springs","PA","Business 2193","Gas Station",59,25,"NETS"
"77872","11307","Everwood Springs","PA","Business 3063","Grocery Store",16,25,"NETS"
"77872","11307","Everwood Springs","PA","Business 6634","Clothing Store",61,28,"NETS"
"56986","11535",,"PA","Business 9271","Pharmacy",32,27,"NETS"
"80931","11860",,"PA","Business 9017","Hardware Store",20,7,"NETS"
"80931","11860",,"PA","Business 1573","Electronics Store",14,14,"NETS"
"80931","11860",,"PA","Business 9749","Electronics Store",2,2,"NETS"
"80931","11860",,"PA","Business 492","Clothing Store",45,22,"NETS"
"44447","11528",,"PA","Business 6706","Restaurant",80,16,"NETS"
"24728","11894","Everwood Springs","PA","Business 8764","Hardware Store",3,5,"NETS"
"24728","11894","Everwood Springs","PA","Business 536","Grocery Store",42,22,"NETS"
"24728","11894","Everwood Springs","PA","Business 1284","Restaurant",79,13,"NETS"
"24728","11894","Everwood Springs","PA","Business 2362","Pharmacy",85,12,"NETS"
"24728","11894","Everwood Springs","PA","Business 187","Pharmacy",36,13,"NETS"
"24728","11894","Everwood Springs","PA","Business 8867","Pharmacy",15,1,"NETS"
"24728","11894","Everwood Springs","PA","Business 8213","Hardware Store",24,12,"NETS"
"52551","11140","Silverstone Ridge","PA","Business 6353","Hardware Store",20,4,"NETS"
"52551","11140","Silverstone Ridge","PA","Business 1844","Hardware Store",11,22,"NETS"
"52551","11140","Silverstone Ridge","PA","Business 9548","Restaurant",63,1,"NETS"
"52551","11140","Silverstone Ridge","PA","Business 203","Electronics Store",16,6,"NETS"
"52551","11140","Silverstone Ridge","PA","Business 9873","Gas Station",85,6,"NETS"
"30541","11117",,"PA","Business 2846","Restaurant",89,17,"NETS"
"30541","11117",,"PA","Business 3913","Pharmacy",11,4,"NETS"
"30541","11117",,"PA","Business 1872","Clothing Store",80,13,"NETS"
"15546","11630",,"PA","Business 4187","Restaurant",25,5,"NETS"
"15546","11630",,"PA","Business 4700","Hardware Store",25,21,"NETS"
"15546","11630",,"PA","Business 4217","Electronics Store",65,3,"NETS"
"80653","11096",,"PA","Business 161","Grocery Store",47,22,"NETS"
"80653","11096",,"PA","Business 3545","Grocery Store",25,11,"NETS"
"98116","11822","Silverstone Ridge","PA","Business 8010","Restaurant",65,13,"NETS"
"98116","11822","Silverstone Ridge","PA","Business 5690","Gas Station",23,18,"NETS"
"98116","11822","Silverstone Ridge","PA","Business 3041","Gas Station",36,15,"NETS"
"98116","11822","Silverstone Ridge","PA","Business 8487","Hardware Store",20,24,"NETS"
"98116","11822","Silverstone Ridge","PA","Business 7724","Electronics Store",55,27,"NETS"
"98116","11822","Silverstone Ridge","PA","Business 1683","Grocery Store",83,7,"NETS"
"98116","11822","Silverstone Ridge","PA","Business 9795","Grocery Store",83,14,"NETS"
"49689","11643","Fox Hollow","PA","Business 3628","Gas Station",34,5,"NETS"
"49689","11643","Fox Hollow","PA","Business 4257","Electronics Store",96,7,"NETS"
"49689","11643","Fox Hollow","PA","Business 1794","Clothing Store",29,19,"NETS"
"49689","11643","Fox Hollow","PA","Business 6919","Grocery Store",49,20,"NETS"
"49689","11643","Fox Hollow","PA","Business 8913","Clothing Store",29,14,"NETS"
"49689","11643","Fox Hollow","PA","Business 1512","Restaurant",75,6,"NETS"
"49689","11643","Fox Hollow","PA","Business 5779","Gas Station",4,16,"NETS"
"49689","11643","Fox Hollow","PA","Business 5078","Electronics Store",16,5,"NETS"
"49689","11643","Fox Hollow","PA","Business 8801","Gas Station",78,11,"NETS"
"49689","11643","Fox Hollow","PA","Business 5634","Hardware Store",53,16,"NETS"
"62133","11903",,"PA","Business 3926","Clothing Store",51,2,"NETS"
"62133","11903",,"PA","Business 4532","Gas Station",94,25,"NETS"
"62133","11903",,"PA","Business 3488","Electronics Store",8,24,"NETS"
"62133","11903",,"PA","Business 5024","Pharmacy",68,23,"NETS"
"10550","11490",,"PA","Business 5564","Clothing Store",18,1,"NETS"
"10550","11490",,"PA","Business 4731","Electronics Store",3,13,"NETS"
"86015","11259",,"PA","Business 319","Grocery Store",62,8,"NETS"
"87576","11821",,"PA","Business 1314","Clothing Store",6,28,"NETS"
"87576","11821",,"PA","Business 5700","Restaurant",10,19,"NETS"
"87576","11821",,"PA","Business 4680","Hardware Store",69,9,"NETS"
"87576","11821",,"PA","Business 2435","Gas Station",28,6,"NETS"
"87576","11821",,"PA","Business 7337","Clothing Store",6,30,"NETS"
"61118","11916",,"PA","Business 200","Clothing Store",18,21,"NETS"
"61118","11916",,"PA","Business 807","Restaurant",79,12,"NETS"
"61118","11916",,"PA","Business 3624","Clothing Store",73,5,"NETS"
"72047","11531","Liberty Meadows","PA","Business 4996","Clothing Store",61,6,"NETS"
"72047","11531","Liberty Meadows","PA","Business 1589","Gas Station",90,23,"NETS"
"72047","11531","Liberty Meadows","PA","Business 5875","Hardware Store",71,10,"NETS"
"72047","11531","Liberty Meadows","PA","Business 1112","Pharmacy",97,12,"NETS"
"72047","11531","Liberty Meadows","PA","Business 5016","Hardware Store",89,16,"NETS"
"72047","11531","Liberty Meadows","PA","Business 5771","Pharmacy",88,5,"NETS"
"72047","11531","Liberty Meadows","PA","Business 3739","Grocery Store",84,10,"NETS"
"72047","11531","Liberty Meadows","PA","Business 2726","Hardware Store",61,16,"NETS"
"28535","11317","Everwood Springs","PA","Business 3940","Gas Station",62,8,"NETS"
"28535","11317","Everwood Springs","PA","Business 769","Gas Station",20,22,"NETS"
"28535","11317","Everwood Springs","PA","Business 947","Clothing Store",22,28,"NETS"
"28535","11317","Everwood Springs","PA","Business 8395","Gas Station",6,15,"NETS"
"28535","11317","Everwood Springs","PA","Business 9123","Electronics Store",33,18,"NETS"
"28535","11317","Everwood Springs","PA","Business 2943","Hardware Store",86,14,"NETS"
"28535","11317","Everwood Springs","PA","Business 7442","Pharmacy",43,15,"NETS"
"28535","11317","Everwood Springs","PA","Business 7944","Clothing Store",77,13,"NETS"
"28535","11317","Everwood Springs","PA","Business 3120","Hardware Store",3,29,"NETS"
"19685","11132","Silverstone Ridge","PA","Business 3450","Hardware Store",84,30,"NETS"
"19685","11132","Silverstone Ridge","PA","Business 1058","Hardware Store",63,22,"NETS"
"19685","11132","Silverstone Ridge","PA","Business 5599","Grocery Store",90,20,"NETS"
"19685","11132","Silverstone Ridge","PA","Business 2280","Clothing Store",66,2,"NETS"
"19685","11132","Silverstone Ridge","PA","Business 5237","Grocery Store",62,16,"NETS"
"19685","11132","Silverstone Ridge","PA","Business 605","Gas Station",16,26,"NETS"
"19685","11132","Silverstone Ridge","PA","Business 913","Electronics Store",50,8,"NETS"
"19685","11132","Silverstone Ridge","PA","Business 4454","Grocery Store",84,27,"NETS"
"19685","11132","Silverstone Ridge","PA","Business 6272","Restaurant",27,20,"NETS"
"19685","11132","Silverstone Ridge","PA","Business 4533","Clothing Store",80,21,"NETS"
"90544","11282","Everwood Springs","PA","Business 9749","Pharmacy",63,23,"NETS"
"90544","11282","Everwood Springs","PA","Business 4813","Hardware Store",100,5,"NETS"
"90544","11282","Everwood Springs","PA","Business 9958","Gas Station",87,11,"NETS"
"90544","11282","Everwood Springs","PA","Business 458","Clothing Store",99,5,"NETS"
"90544","11282","Everwood Springs","PA","Business 9645","Grocery Store",40,9,"NETS"
"90544","11282","Everwood Springs","PA","Business 2877","Restaurant",28,28,"NETS"
"90544","11282","Everwood Springs","PA","Business 563","Clothing Store",91,25,"NETS"
"90544","11282","Everwood Springs","PA","Business 7791","Restaurant",73,1,"NETS"
"90544","11282","Everwood Springs","PA","Business 3110","Clothing Store",23,27,"NETS"
"56471","11392","Fox Hollow","PA","Business 6045","Pharmacy",21,4,"NETS"
"56471","11392","Fox Hollow","PA","Business 73","Pharmacy",34,20,"NETS"
"56471","11392","Fox Hollow","PA","Business 2288","Restaurant",51,8,"NETS"
"56471","11392","Fox Hollow","PA","Business 2804","Hardware Store",92,20,"NETS"
"56471","11392","Fox Hollow","PA","Business 3219","Hardware Store",33,17,"NETS"
"56471","11392","Fox Hollow","PA","Business 3959","Gas Station",52,23,"NETS"
"56471","11392","Fox Hollow","PA","Business 7006","Restaurant",74,3,"NETS"
"56471","11392","Fox Hollow","PA","Business 5677","Pharmacy",52,29,"NETS"
"56471","11392","Fox Hollow","PA","Business 7516","Grocery Store",3,28,"NETS"
"56471","11392","Fox Hollow","PA","Business 9959","Clothing Store",26,4,"NETS"
"99374","11628",,"PA","Business 5372","Hardware Store",59,13,"NETS"
"99374","11628",,"PA","Business 1227","Pharmacy",44,28,"NETS"
"99374","11628",,"PA","Business 1751","Grocery Store",46,12,"NETS"
"99374","11628",,"PA","Business 7630","Electronics Store",17,9,"NETS"
"40159","11945",,"PA","Business 9532","Grocery Store",44,7,"NETS"
"32661","11826","Everwood Springs","PA","Business 4335","Pharmacy",63,26,"NETS"
